Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2024-05-17,22027.94921875,22502.150390625,21821.05078125,22466.099609375,1000000,21950.31459046716,20851.68536372423,19511.53800140597,62.28810145084765,5.0830356907829,507.12578679718354,593.9699386992907,-86.84415190210711,0.7659239197444304,5.929960078468862,18.616737547219696,14.117022308051904,34.8446276200938,23.98948024363767,21.96619092471525,1
2024-05-24,22404.55078125,23026.400390625,22404.55078125,22957.099609375,1000000,22046.198877982195,20934.25062825956,19579.76694413803,67.28806313732997,4.999961686482322,528.1185251434508,580.7996559881227,-52.68113084467189,1.0377794090254633,6.518051622629255,18.627119145988463,14.05421323584368,33.67760010522095,29.189044151395063,20.072570354863963,0
2024-05-31,23038.94921875,23110.80078125,22417.0,22530.69921875,1000000,22092.341767579128,20996.856455337613,19638.2012466056,59.86501677190609,-7.423046365423879,504.5325365598328,565.5462321024647,-61.01369554263192,0.7199171593322591,6.535729729866276,18.613248800608403,-14.342190436216065,32.73910969016771,27.59120408079357,18.1886097562895,1
2024-06-07,23337.900390625,23338.69921875,21281.44921875,23290.150390625,1000000,22206.418779297783,21086.78955083908,19710.517071239647,66.87433392960227,7.009317157696181,540.8868266047502,560.6143510029219,-19.72752439817168,1.111483723796101,7.300800898794425,18.639044096298587,14.968611347572969,31.21901085358608,21.228687347269563,26.722842205723087,1
2024-06-14,23319.150390625,23490.400390625,23206.650390625,23465.599609375,1000000,22326.340763114666,21180.076219801274,19784.87514130173,68.25370751230804,1.3793735827057674,577.2015291145253,563.9317866252426,13.269742489282748,1.130131457081806,7.545825798749157,18.65020788473461,14.149551985418446,29.51463867918222,22.2962249655026,25.837832871298367,1
2024-06-21,23570.80078125,23667.099609375,23398.19921875,23501.099609375,1000000,22438.2225579966,21271.0967448826,19858.46374462992,68.53917000798631,0.2854624956782743,601.9073327433907,571.5268958488723,30.380436894518425,1.045950745777478,8.29561186741522,18.661991868943755,14.215092393514098,27.59377816311854,23.71565697410201,24.99308836690753,1
2024-06-28,23382.30078125,24174.0,23350.0,24010.599609375,1000000,22587.97275336597,21378.52822976465,19940.684256803088,72.37809938044168,3.838929372455368,655.0482634185028,588.2311693627985,66.81709405570427,1.1495344076628713,9.650904557561338,18.675222189806707,14.343370864151971,26.314517441552965,27.39694619736803,22.559135291617046,1
2024-07-05,23992.94921875,24401.0,23992.69921875,24323.849609375,549600,22753.294358700165,21494.031028965062,20027.47961031936,74.4429218691717,2.064822488730016,714.2065622275659,613.426247935752,100.78031429181384,1.1243607684842891,11.39375895277508,18.67947403237526,13.216947839393717,25.4793325530952,28.78999523607565,21.444712007921083,1
2024-07-12,24329.44921875,24592.19921875,24141.80078125,24502.150390625,1000000,22919.852076026345,21611.9964941282,20116.086952503632,75.56269322488139,1.1197713557096876,766.6399747591386,644.0689933004294,122.57098145870918,1.0640933109855035,13.043591996164936,18.690539172278392,14.181056735889037,24.991949397183667,29.54726205898954,20.255984191161883,1
2024-07-19,24587.599609375,24854.80078125,24504.44921875,24530.900390625,1000000,23073.285248845263,21726.463313598662,20203.509000783262,75.74721560397775,0.1845223790963643,801.2770931270788,675.5106132657594,125.76647986131944,0.9860151034110528,14.341213904999222,18.700289320768384,14.064946222473267,24.91891259738725,31.553001058685822,19.351484006193484,1
